,id,y,year,stage,match,gameday,time,home,away,stadium,tv,avg_cus,youbi,setsu,start_hour
237,14062,8435,2012,Ｊ１,第８節第１日,04/28(土),16:03,大宮アルディージャ,コンサドーレ札幌,ＮＡＣＫ５スタジアム大宮,スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）,10817.371428571429,土,8,16
238,14079,11554,2012,Ｊ１,第１０節第１日,05/06(日),17:03,大宮アルディージャ,ガンバ大阪,ＮＡＣＫ５スタジアム大宮,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／テレ玉,10817.371428571429,日,10,17
239,14097,9304,2012,Ｊ１,第１２節第１日,05/19(土),16:03,大宮アルディージャ,川崎フロンターレ,ＮＡＣＫ５スタジアム大宮,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／テレ玉,10817.371428571429,土,12,16
240,14113,9025,2012,Ｊ１,第１４節第１日,06/16(土),19:03,大宮アルディージャ,柏レイソル,ＮＡＣＫ５スタジアム大宮,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／テレ玉,10817.371428571429,土,14,19
241,14131,12147,2012,Ｊ１,第１６節第１日,06/30(土),19:03,大宮アルディージャ,清水エスパルス,ＮＡＣＫ５スタジアム大宮,スカパー／ｅ２／スカパー光／テレ玉,10817.371428571429,土,16,19
242,14148,9635,2012,Ｊ１,第１８節第１日,07/14(土),19:03,大宮アルディージャ,ヴィッセル神戸,ＮＡＣＫ５スタジアム大宮,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）,10817.371428571429,土,18,19
243,14177,11057,2012,Ｊ１,第２１節第１日,08/11(土),19:03,大宮アルディージャ,サンフレッチェ広島,ＮＡＣＫ５スタジアム大宮,スカパー／ｅ２／スカパー光／テレ玉,10817.371428571429,土,21,19
244,14194,11993,2012,Ｊ１,第２３節第１日,08/25(土),19:03,大宮アルディージャ,ベガルタ仙台,ＮＡＣＫ５スタジアム大宮,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／テレ玉／ＢＳ－ＴＢＳ（録）,10817.371428571429,土,23,19
245,14248,11944,2012,Ｊ１,第２９節第１日,10/20(土),15:03,大宮アルディージャ,アルビレックス新潟,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス／テレ玉,10817.371428571429,土,29,15
246,14265,12021,2012,Ｊ１,第３１節第１日,11/07(水),19:03,大宮アルディージャ,鹿島アントラーズ,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,水,31,19
247,14284,12126,2012,Ｊ１,第３３節第１日,11/24(土),17:33,大宮アルディージャ,ジュビロ磐田,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス／テレ玉,10817.371428571429,土,33,17
248,14842,11330,2013,Ｊ１,第１節第１日,03/02(土),16:03,大宮アルディージャ,清水エスパルス,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス／テレ玉,10817.371428571429,土,1,16
249,14858,10485,2013,Ｊ１,第３節第１日,03/16(土),15:03,大宮アルディージャ,アルビレックス新潟,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス／テレ玉,10817.371428571429,土,3,15
250,14895,13016,2013,Ｊ１,第７節第１日,04/20(土),16:04,大宮アルディージャ,浦和レッズ,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,土,7,16
251,14919,13365,2013,Ｊ１,第１０節第１日,05/06(月・休),15:03,大宮アルディージャ,サンフレッチェ広島,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス／テレ玉,10817.371428571429,月,10,15
252,14941,10886,2013,Ｊ１,第１２節第１日,05/18(土),17:03,大宮アルディージャ,湘南ベルマーレ,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,土,12,17
253,14956,12449,2013,Ｊ１,第１４節第１日,07/06(土),19:04,大宮アルディージャ,サガン鳥栖,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉,10817.371428571429,土,14,19
254,14963,9644,2013,Ｊ１,第１５節第１日,07/10(水),19:03,大宮アルディージャ,名古屋グランパス,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,水,15,19
255,14983,7412,2013,Ｊ１,第１７節第１日,07/17(水),19:03,大宮アルディージャ,川崎フロンターレ,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,水,17,19
256,15027,11661,2013,Ｊ１,第２２節第１日,08/24(土),19:03,大宮アルディージャ,柏レイソル,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,土,22,19
257,15045,12932,2013,Ｊ１,第２４節第１日,08/31(土),19:03,大宮アルディージャ,横浜Ｆ・マリノス,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,土,24,19
258,15067,11185,2013,Ｊ１,第２６節第１日,09/21(土),16:04,大宮アルディージャ,ベガルタ仙台,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,土,26,16
259,15071,11539,2013,Ｊ１,第２７節第１日,09/28(土),19:04,大宮アルディージャ,ＦＣ東京,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉,10817.371428571429,土,27,19
260,15106,9059,2013,Ｊ１,第３１節第１日,11/10(日),19:03,大宮アルディージャ,ヴァンフォーレ甲府,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,日,31,19
261,15125,11325,2013,Ｊ１,第３３節第１日,11/30(土),14:03,大宮アルディージャ,ジュビロ磐田,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス／テレ玉,10817.371428571429,土,33,14
262,15680,9980,2014,Ｊ１,第２節第１日,03/08(土),15:04,大宮アルディージャ,名古屋グランパス,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス／テレ玉,10817.371428571429,土,2,15
263,15700,10465,2014,Ｊ１,第４節第１日,03/23(日),15:03,大宮アルディージャ,ベガルタ仙台,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,日,4,15
264,15717,9870,2014,Ｊ１,第６節第１日,04/06(日),15:04,大宮アルディージャ,ヴィッセル神戸,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,日,6,15
265,15748,9882,2014,Ｊ１,第９節第１日,04/26(土),17:04,大宮アルディージャ,ヴァンフォーレ甲府,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス／テレ玉,10817.371428571429,土,9,17
266,15777,13348,2014,Ｊ１,第１３節第１日,05/10(土),16:04,大宮アルディージャ,浦和レッズ,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,土,13,16
267,15796,9272,2014,Ｊ１,第１５節第１日,07/19(土),19:04,大宮アルディージャ,サンフレッチェ広島,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,10817.371428571429,土,15,19
268,14002,13082,2012,Ｊ１,第１節第２日,03/11(日),14:04,柏レイソル,横浜Ｆ・マリノス,日立柏サッカー場,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）,11370.918918918918,日,1,14
269,14018,12209,2012,Ｊ１,第３節第１日,03/24(土),19:04,柏レイソル,清水エスパルス,日立柏サッカー場,スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１,11370.918918918918,土,3,19
270,14039,12318,2012,Ｊ１,第６節第１日,04/14(土),13:03,柏レイソル,ベガルタ仙台,日立柏サッカー場,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）,11370.918918918918,土,6,13
271,14059,10351,2012,Ｊ１,第８節第１日,04/28(土),14:04,柏レイソル,サガン鳥栖,日立柏サッカー場,スカパー／ｅ２／スカパー光,11370.918918918918,土,8,14
272,14078,12875,2012,Ｊ１,第１０節第１日,05/06(日),15:03,柏レイソル,サンフレッチェ広島,日立柏サッカー場,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）,11370.918918918918,日,10,15
273,14109,12931,2012,Ｊ１,第１３節第２日,05/26(土),18:34,柏レイソル,アルビレックス新潟,日立柏サッカー場,スカパー／ｅ２／スカパー光,11370.918918918918,土,13,18
274,14123,13987,2012,Ｊ１,第１５節第１日,06/23(土),18:35,柏レイソル,鹿島アントラーズ,日立柏サッカー場,スカパー／ｅ２／スカパー光,11370.918918918918,土,15,18
275,14161,11844,2012,Ｊ１,第１９節第１日,07/28(土),19:05,柏レイソル,セレッソ大阪,日立柏サッカー場,スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）,11370.918918918918,土,19,19
276,14178,13478,2012,Ｊ１,第２１節第１日,08/11(土),19:04,柏レイソル,ＦＣ東京,日立柏サッカー場,スカパー／ｅ２／スカパー光,11370.918918918918,土,21,19
277,14195,13248,2012,Ｊ１,第２３節第１日,08/25(土),19:04,柏レイソル,ジュビロ磐田,日立柏サッカー場,スカパー／ｅ２／スカパー光,11370.918918918918,土,23,19
278,14244,10769,2012,Ｊ１,第２８節第１日,10/06(土),15:03,柏レイソル,川崎フロンターレ,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,28,15
279,14260,12167,2012,Ｊ１,第３０節第１日,10/27(土),14:04,柏レイソル,大宮アルディージャ,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,30,14
280,14271,10389,2012,Ｊ１,第３１節第１日,11/07(水),19:03,柏レイソル,ガンバ大阪,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ（録）,11370.918918918918,水,31,19
281,14285,12406,2012,Ｊ１,第３３節第１日,11/24(土),17:33,柏レイソル,ヴィッセル神戸,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,33,17
282,14844,13785,2013,Ｊ１,第１節第２日,03/03(日),13:04,柏レイソル,川崎フロンターレ,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,日,1,13
283,14867,9144,2013,Ｊ１,第４節第１日,03/30(土),15:04,柏レイソル,大分トリニータ,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,4,15
284,14878,8180,2013,Ｊ１,第５節第１日,04/06(土),17:03,柏レイソル,名古屋グランパス,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,5,17
285,14899,8086,2013,Ｊ１,第８節第１日,04/26(金),19:04,柏レイソル,大宮アルディージャ,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,金,8,19
286,14924,13621,2013,Ｊ１,第１０節第１日,05/06(月・休),19:04,柏レイソル,横浜Ｆ・マリノス,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,11370.918918918918,月,10,19
287,14939,11056,2013,Ｊ１,第１２節第１日,05/18(土),15:03,柏レイソル,セレッソ大阪,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,12,15
288,14984,7013,2013,Ｊ１,第１７節第１日,07/17(水),19:04,柏レイソル,清水エスパルス,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,水,17,19
289,15001,8815,2013,Ｊ１,第１９節第１日,08/03(土),19:03,柏レイソル,サガン鳥栖,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,19,19
290,15023,11838,2013,Ｊ１,第２１節第１日,08/17(土),19:03,柏レイソル,ベガルタ仙台,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,21,19
291,15035,8110,2013,Ｊ１,第２３節第１日,08/28(水),19:03,柏レイソル,湘南ベルマーレ,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,水,23,19
292,15052,8499,2013,Ｊ１,第２５節第１日,09/13(金),19:03,柏レイソル,ジュビロ磐田,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,金,25,19
293,15076,10290,2013,Ｊ１,第２７節第１日,09/28(土),15:03,柏レイソル,アルビレックス新潟,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,27,15
294,15091,9011,2013,Ｊ１,第２９節第１日,10/19(土),15:04,柏レイソル,ヴァンフォーレ甲府,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,29,15
295,15114,12103,2013,Ｊ１,第３１節第１日,11/10(日),13:04,柏レイソル,サンフレッチェ広島,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,日,31,13
296,15126,13930,2013,Ｊ１,第３３節第１日,11/30(土),17:03,柏レイソル,ＦＣ東京,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ（録）,11370.918918918918,土,33,17
297,15673,14623,2014,Ｊ１,第１節第１日,03/01(土),15:03,柏レイソル,ＦＣ東京,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,1,15
298,15689,9265,2014,Ｊ１,第３節第１日,03/15(土),15:03,柏レイソル,名古屋グランパス,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,3,15
299,15710,11568,2014,Ｊ１,第５節第２日,03/29(土),15:03,柏レイソル,大宮アルディージャ,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,5,15
300,15718,13731,2014,Ｊ１,第６節第１日,04/06(日),15:03,柏レイソル,セレッソ大阪,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,日,6,15
301,15741,12367,2014,Ｊ１,第９節第１日,04/26(土),13:03,柏レイソル,浦和レッズ,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,9,13
302,15761,13650,2014,Ｊ１,第１１節第１日,05/03(土・祝),13:04,柏レイソル,鹿島アントラーズ,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,11,13
303,15778,11003,2014,Ｊ１,第１３節第１日,05/10(土),19:04,柏レイソル,アルビレックス新潟,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,11370.918918918918,土,13,19
304,15797,8982,2014,Ｊ１,第１５節第１日,07/19(土),20:04,柏レイソル,ベガルタ仙台,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,11370.918918918918,土,15,20
305,14004,41069,2012,Ｊ１,第２節第１日,03/17(土),14:04,浦和レッズ,柏レイソル,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光／ＮＨＫ総合,36312.7,土,2,14
306,14042,25894,2012,Ｊ１,第６節第１日,04/14(土),15:04,浦和レッズ,ヴィッセル神戸,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）／テレ玉,36312.7,土,6,15
307,14071,44422,2012,Ｊ１,第９節第１日,05/03(木・祝),19:05,浦和レッズ,横浜Ｆ・マリノス,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１／テレ玉,36312.7,木,9,19
308,14090,31818,2012,Ｊ１,第１１節第１日,05/12(土),16:04,浦和レッズ,アルビレックス新潟,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光,36312.7,土,11,16
309,14096,35877,2012,Ｊ１,第１２節第１日,05/19(土),15:34,浦和レッズ,清水エスパルス,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１,36312.7,土,12,15
310,14139,30047,2012,Ｊ１,第１７節第１日,07/07(土),18:03,浦和レッズ,サガン鳥栖,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／テレ玉,36312.7,土,17,18
311,14157,28142,2012,Ｊ１,第１９節第１日,07/28(土),18:03,浦和レッズ,ジュビロ磐田,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光／テレ玉,36312.7,土,19,18
312,14165,34267,2012,Ｊ１,第２０節第１日,08/04(土),18:04,浦和レッズ,ＦＣ東京,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光,36312.7,土,20,18
313,14186,44131,2012,Ｊ１,第２２節第１日,08/18(土),19:04,浦和レッズ,鹿島アントラーズ,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１／テレ玉,36312.7,土,22,19
314,14202,39814,2012,Ｊ１,第２４節第１日,09/01(土),18:03,浦和レッズ,大宮アルディージャ,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光,36312.7,土,24,18
315,14224,46046,2012,Ｊ１,第２６節第１日,09/22(土・祝),16:04,浦和レッズ,ガンバ大阪,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光,36312.7,土,26,16
316,14237,30692,2012,Ｊ１,第２８節第１日,10/06(土),19:04,浦和レッズ,コンサドーレ札幌,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,土,28,19
317,14256,32090,2012,Ｊ１,第３０節第１日,10/27(土),14:03,浦和レッズ,セレッソ大阪,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ／テレ玉,36312.7,土,30,14
318,14275,41296,2012,Ｊ１,第３２節第１日,11/17(土),14:06,浦和レッズ,サンフレッチェ広島,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合／テレ玉,36312.7,土,32,14
319,14292,51879,2012,Ｊ１,第３４節第１日,12/01(土),15:34,浦和レッズ,名古屋グランパス,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ／テレ玉,36312.7,土,34,15
320,14852,52293,2013,Ｊ１,第２節第１日,03/09(土),16:05,浦和レッズ,名古屋グランパス,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／テレ玉（録）,36312.7,土,2,16
321,14880,23295,2013,Ｊ１,第５節第１日,04/06(土),19:04,浦和レッズ,ジュビロ磐田,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉,36312.7,土,5,19
322,14889,36477,2013,Ｊ１,第６節第２日,04/14(日),15:05,浦和レッズ,湘南ベルマーレ,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／テレ玉,36312.7,日,6,15
323,14905,37945,2013,Ｊ１,第８節第２日,04/27(土),17:05,浦和レッズ,清水エスパルス,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,土,8,17
324,14916,24184,2013,Ｊ１,第９節第２日,05/29(水),19:34,浦和レッズ,ベガルタ仙台,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス※１,36312.7,水,9,19
325,14942,31175,2013,Ｊ１,第１２節第１日,05/18(土),19:05,浦和レッズ,サガン鳥栖,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,土,12,19
326,14970,25638,2013,Ｊ１,第１５節第１日,07/10(水),19:35,浦和レッズ,ＦＣ東京,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,水,15,19
327,14982,23725,2013,Ｊ１,第１７節第１日,07/17(水),19:05,浦和レッズ,横浜Ｆ・マリノス,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉,36312.7,水,17,19
328,14998,42426,2013,Ｊ１,第１９節第１日,08/03(土),18:04,浦和レッズ,サンフレッチェ広島,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,土,19,18
329,15022,32329,2013,Ｊ１,第２１節第１日,08/17(土),18:03,浦和レッズ,大分トリニータ,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／テレ玉,36312.7,土,21,18
330,15043,40372,2013,Ｊ１,第２４節第１日,08/31(土),18:04,浦和レッズ,アルビレックス新潟,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,土,24,18
331,15066,31077,2013,Ｊ１,第２６節第１日,09/21(土),17:04,浦和レッズ,ヴァンフォーレ甲府,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,土,26,17
332,15084,47790,2013,Ｊ１,第２８節第１日,10/05(土),16:05,浦和レッズ,大宮アルディージャ,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／テレ玉（録）,36312.7,土,28,16
333,15101,34814,2013,Ｊ１,第３０節第２日,10/27(日),16:05,浦和レッズ,柏レイソル,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／テレ玉／ＮＨＫ総合,36312.7,日,30,16
334,15116,45607,2013,Ｊ１,第３２節第１日,11/23(土・祝),14:04,浦和レッズ,川崎フロンターレ,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／テレ玉,36312.7,土,32,14
335,15134,54905,2013,Ｊ１,第３４節第１日,12/07(土),15:34,浦和レッズ,セレッソ大阪,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／テレ玉,36312.7,土,34,15
336,15684,42850,2014,Ｊ１,第２節第１日,03/08(土),16:04,浦和レッズ,サガン鳥栖,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,土,2,16
337,15699,0,2014,Ｊ１,第４節第１日,03/23(日),15:04,浦和レッズ,清水エスパルス,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／テレ玉,36312.7,日,4,15
338,15722,26762,2014,Ｊ１,第６節第１日,04/06(日),19:04,浦和レッズ,ベガルタ仙台,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉,36312.7,日,6,19
339,15738,35239,2014,Ｊ１,第８節第１日,04/19(土),17:04,浦和レッズ,川崎フロンターレ,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,土,8,17
340,15756,38226,2014,Ｊ１,第１０節第１日,04/29(火・祝),16:04,浦和レッズ,横浜Ｆ・マリノス,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,火,10,16
341,15759,43564,2014,Ｊ１,第１１節第１日,05/03(土・祝),16:04,浦和レッズ,ＦＣ東京,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,土,11,16
342,15787,54350,2014,Ｊ１,第１４節第１日,05/17(土),14:04,浦和レッズ,セレッソ大阪,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合,36312.7,土,14,14
343,15795,30776,2014,Ｊ１,第１５節第１日,07/19(土),18:04,浦和レッズ,アルビレックス新潟,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,土,15,18
344,15813,39205,2014,Ｊ１,第１７節第１日,07/27(日),18:04,浦和レッズ,鹿島アントラーズ,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,36312.7,日,17,18
345,14005,19488,2012,Ｊ１,第２節第１日,03/17(土),14:03,横浜Ｆ・マリノス,ベガルタ仙台,日産スタジアム,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）,26584.7,土,2,14
346,14028,22126,2012,Ｊ１,第４節第１日,03/31(土),19:03,横浜Ｆ・マリノス,鹿島アントラーズ,日産スタジアム,スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）,26584.7,土,4,19
347,14063,21054,2012,Ｊ１,第８節第１日,04/28(土),16:03,横浜Ｆ・マリノス,ヴィッセル神戸,日産スタジアム,スカパー／ｅ２／スカパー光,26584.7,土,8,16
348,14093,25241,2012,Ｊ１,第１２節第１日,05/19(土),14:03,横浜Ｆ・マリノス,ガンバ大阪,日産スタジアム,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）,26584.7,土,12,14
349,14114,23273,2012,Ｊ１,第１４節第１日,06/16(土),19:04,横浜Ｆ・マリノス,ＦＣ東京,日産スタジアム,スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１,26584.7,土,14,19
350,14129,26133,2012,Ｊ１,第１６節第１日,06/30(土),18:03,横浜Ｆ・マリノス,名古屋グランパス,日産スタジアム,スカパー／ｅ２／スカパー光,26584.7,土,16,18
351,14163,24187,2012,Ｊ１,第１９節第１日,07/28(土),19:04,横浜Ｆ・マリノス,清水エスパルス,日産スタジアム,スカパー／ｅ２／スカパー光,26584.7,土,19,19
352,14187,33584,2012,Ｊ１,第２２節第１日,08/18(土),19:03,横浜Ｆ・マリノス,川崎フロンターレ,日産スタジアム,スカパー／ｅ２／スカパー光,26584.7,土,22,19
353,14213,34954,2012,Ｊ１,第２５節第１日,09/15(土),19:03,横浜Ｆ・マリノス,浦和レッズ,日産スタジアム,スカパー／ｅ２／スカパー光,26584.7,土,25,19
354,14238,36412,2012,Ｊ１,第２８節第１日,10/06(土),14:04,横浜Ｆ・マリノス,サンフレッチェ広島,日産スタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,26584.7,土,28,14
355,14250,21310,2012,Ｊ１,第２９節第１日,10/20(土),14:03,横浜Ｆ・マリノス,ジュビロ磐田,日産スタジアム,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ,26584.7,土,29,14
356,14277,22647,2012,Ｊ１,第３２節第１日,11/17(土),14:03,横浜Ｆ・マリノス,柏レイソル,日産スタジアム,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ,26584.7,土,32,14
357,14294,26642,2012,Ｊ１,第３４節第１日,12/01(土),15:33,横浜Ｆ・マリノス,サガン鳥栖,日産スタジアム,スカパー！／スカパー！プレミアムサービス,26584.7,土,34,15
358,14837,24298,2013,Ｊ１,第１節第１日,03/02(土),14:04,横浜Ｆ・マリノス,湘南ベルマーレ,日産スタジアム,スカパー！／スカパー！プレミアムサービス,26584.7,土,1,14
359,14855,19195,2013,Ｊ１,第３節第１日,03/16(土),14:03,横浜Ｆ・マリノス,ジュビロ磐田,日産スタジアム,スカパー！／スカパー！プレミアムサービス,26584.7,土,3,14
360,14871,23698,2013,Ｊ１,第４節第１日,03/30(土),19:04,横浜Ｆ・マリノス,ＦＣ東京,日産スタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,26584.7,土,4,19
361,14883,27204,2013,Ｊ１,第６節第１日,04/13(土),14:03,横浜Ｆ・マリノス,川崎フロンターレ,日産スタジアム,スカパー！／スカパー！プレミアムサービス,26584.7,土,6,14
362,14903,24149,2013,Ｊ１,第８節第２日,04/27(土),16:03,横浜Ｆ・マリノス,ヴァンフォーレ甲府,日産スタジアム,スカパー！／スカパー！プレミアムサービス,26584.7,土,8,16
363,14911,40034,2013,Ｊ１,第９節第１日,05/03(金・祝),15:34,横浜Ｆ・マリノス,鹿島アントラーズ,日産スタジアム,スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合,26584.7,金,9,15
364,14940,23083,2013,Ｊ１,第１２節第１日,05/18(土),16:04,横浜Ｆ・マリノス,ベガルタ仙台,日産スタジアム,スカパー！／スカパー！プレミアムサービス,26584.7,土,12,16
365,14976,29722,2013,Ｊ１,第１６節第１日,07/13(土),19:04,横浜Ｆ・マリノス,大宮アルディージャ,日産スタジアム,スカパー！／スカパー！プレミアムサービス,26584.7,土,16,19
366,14996,20294,2013,Ｊ１,第１８節第１日,07/31(水),19:34,横浜Ｆ・マリノス,柏レイソル,日産スタジアム,スカパー！／スカパー！プレミアムサービス,26584.7,水,18,19
